what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002280174
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002285482
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002285482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002377704
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381002388657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002388711
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002390852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002406581
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381002419008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002419061
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002420538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002511800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002512023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002513486
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381002513520
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1381002513570
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002513570
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381002513646
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002515027
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1381002515028
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381002521053
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002521303
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002521346
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381002522851
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002523110
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002523152
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002526387
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002526388
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002531056
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002531056
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381002532771
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381002532771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381002538662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003099885
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381003105136
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381003105170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003112906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003116082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003118330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003119138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003119755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003119810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003121870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003122661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003129171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003132547
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381003212263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003212311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003213688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003229046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003246381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003270777
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381003271711
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1381003703875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003882924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003883196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003885042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003885117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003886472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003887404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003894668
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381003923404
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381003923404
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381003925887
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381003925921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381003929347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381004572314
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381004575385
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381004575571
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381004575612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381004590763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381004649526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381004672389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381004679474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381004999053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381005001542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381005001764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381005003794
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381005003827
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381005003861
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381005003861
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381005004001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381005005177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381005006789
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381005007011
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1381005007434
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1381005007452
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1381005007485
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1381005007490
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1381005007491
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1381005007491
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1381005007492
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1381005007517
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1381005007517
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1381005007517
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1381005007518
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1381005007544
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1381005007568
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1381192984376
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1381192984377
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1381192984377
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1381192984658
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1381192984704
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1381192984705
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1381192984741
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1381192984742
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1381192984742
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1381192984759
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1381192984760
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1381192984783
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1381192984820
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1381192984820
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1381192984848
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1381192984849
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1381192984894
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1381192984897
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1381192984917
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1381192984923
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1381192984924
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1381192984925
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1381192984926
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1381192984926
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1381192984926
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1381192984927
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1381192984980
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1381192985011
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1381192985013
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1381192985032
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1381192985047
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1381192985063
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1381192985064
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1381192985086
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1381192985086
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1381192985111
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1381192985138
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1381192985139
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1381192985184
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1381192985230
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1381192985246
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1381192985272
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1381192985272
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1381192985284
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1381192985284
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1381192985284
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1381192985307
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1381192985307
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1381192985320
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1381192985343
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1381192985343
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1381192985399
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1381192985399
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1381192985423
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1381192985424
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1381192985464
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1381192985465
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1381192985503
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1381192985504
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1381192985522
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1381192985549
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1381192985550
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1381192985597
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1381192985635
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1381192985664
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1381192985668
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1381192985668
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1381192985689
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1381192985694
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1381192985705
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1381192985706
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1381192985718
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1381192985728
os,sysinfo,,,"macosx",1381192985731
arch,sysinfo,,,"x86",1381192985731
ws,sysinfo,,,"cocoa",1381192985731
locale,sysinfo,,,"en_US",1381192985731
processors,sysinfo,,,"4",1381192985731
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1381192985731
java.runtime.version,sysinfo,,,"1.6.0_51-b11-457-11M4509",1381192985731
java.specification.name,sysinfo,,,"Java Platform API Specification",1381192985731
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1381192985731
java.specification.version,sysinfo,,,"1.6",1381192985731
java.vendor,sysinfo,,,"Apple Inc.",1381192985731
java.version,sysinfo,,,"1.6.0_51",1381192985731
java.vm.info,sysinfo,,,"mixed mode",1381192985731
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1381192985731
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1381192985731
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1381192985731
java.vm.specification.version,sysinfo,,,"1.0",1381192985731
java.vm.vendor,sysinfo,,,"Apple Inc.",1381192985731
java.vm.version,sysinfo,,,"20.51-b01-457",1381192985731
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1381192985797
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1381192985915
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1381192985945
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1381192985980
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1381192986768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381193676435
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381193676441
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381193681170
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381193685148
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381193685234
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381193685235
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381193697993
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381193698030
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1381193698127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381193704381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381193742352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194046178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194143032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194146838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194213355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194468771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194471766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194788767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194882655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381194965104
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1381195003044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195003096
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1381195004590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1381195100533
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381195104576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1381195109264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195149080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195149886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195151059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195151112
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195156063
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1381195156449
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1381195156745
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1381195157007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195157145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195160253
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381195160514
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1381195160632
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195160748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195162429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195164136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195172831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195218153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195218438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195220496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195220571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1381195222002
